label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
THANK YOU,0.0,0.0,-0.011691,-0.20343,-0.003656,-0.457541,0.028937,-0.642218,0.068645,-0.776042,-0.062681,-0.519016,0.014195,-0.741892,0.102059,-0.882091,0.186016,-0.978051,-0.054313,-0.499855,0.031091,-0.746295,0.123882,-0.89496,0.214064,-1.0,-0.025302,-0.462352,0.051488,-0.714604,0.135556,-0.86371,0.214959,-0.961894,0.021608,-0.412315,0.073315,-0.615604,0.126755,-0.749561,0.1789,-0.849968
THANK YOU,0.0,0.0,-0.01839,-0.180354,-0.013553,-0.431986,0.021497,-0.615559,0.069608,-0.751781,-0.051581,-0.498039,0.017504,-0.721894,0.100647,-0.870505,0.182683,-0.975179,-0.044316,-0.489663,0.027739,-0.728944,0.112243,-0.884656,0.198258,-1.0,-0.021676,-0.459898,0.044431,-0.710826,0.122343,-0.859747,0.199476,-0.959811,0.01671,-0.41555,0.067684,-0.621848,0.124755,-0.76088,0.17852,-0.866653
THANK YOU,0.0,0.0,-0.022329,-0.174018,-0.009471,-0.43194,0.030623,-0.628411,0.083084,-0.777597,-0.034814,-0.474023,0.030985,-0.711718,0.117213,-0.86884,0.201115,-0.97797,-0.030823,-0.475718,0.037746,-0.720164,0.123276,-0.882283,0.211568,-1.0,-0.012733,-0.461756,0.049488,-0.717225,0.129637,-0.873681,0.210512,-0.97731,0.018017,-0.438044,0.069838,-0.654234,0.133762,-0.798561,0.19391,-0.905365
THANK YOU,0.0,0.0,0.000595,-0.155982,0.014408,-0.406173,0.041631,-0.603532,0.081095,-0.760249,-0.0551,-0.470692,0.028496,-0.703092,0.121093,-0.864986,0.207708,-0.976414,-0.058942,-0.476447,0.026203,-0.718627,0.118688,-0.880382,0.209989,-1.0,-0.041324,-0.466154,0.03785,-0.719914,0.124703,-0.877529,0.207858,-0.986821,-0.005946,-0.442759,0.06074,-0.655255,0.129551,-0.79582,0.191618,-0.900605
THANK YOU,0.0,0.0,0.002542,-0.162183,0.017386,-0.410555,0.042247,-0.608182,0.083554,-0.764395,-0.052494,-0.4625,0.027624,-0.697963,0.118172,-0.863064,0.202772,-0.97821,-0.058873,-0.467613,0.022429,-0.708496,0.111512,-0.874325,0.200321,-1.0,-0.044177,-0.457963,0.02928,-0.708958,0.112351,-0.872087,0.193768,-0.986784,-0.012934,-0.436764,0.046462,-0.647031,0.111225,-0.787912,0.171055,-0.895405
THANK YOU,0.0,0.0,-0.035905,-0.141929,-0.034476,-0.384437,-0.006471,-0.592199,0.028676,-0.753214,-0.04894,-0.484633,0.011794,-0.708253,0.091442,-0.869091,0.169218,-0.982602,-0.031941,-0.498914,0.031788,-0.719395,0.107218,-0.877269,0.185635,-1.0,-0.006582,-0.491511,0.050215,-0.716903,0.116908,-0.866398,0.186189,-0.974013,0.022408,-0.463854,0.066751,-0.650926,0.117643,-0.782652,0.165982,-0.886897
THANK YOU,0.0,0.0,-0.031001,-0.151126,-0.028014,-0.391106,0.006428,-0.603275,0.057044,-0.768228,-0.051918,-0.497531,0.006549,-0.719093,0.085862,-0.872791,0.16493,-0.979733,-0.037825,-0.512089,0.023311,-0.728969,0.098372,-0.879928,0.177195,-1.0,-0.01394,-0.506558,0.041427,-0.727682,0.108029,-0.871303,0.179769,-0.97455,0.014682,-0.480847,0.060228,-0.671992,0.111977,-0.800845,0.162845,-0.900123
THANK YOU,0.0,0.0,0.012263,-0.203515,0.039666,-0.450929,0.074423,-0.633536,0.117647,-0.775448,-0.047934,-0.494324,0.018632,-0.730415,0.107537,-0.887403,0.193914,-0.985878,-0.052604,-0.485502,0.016532,-0.731506,0.103393,-0.890653,0.191912,-1.0,-0.031596,-0.469432,0.029072,-0.728643,0.109684,-0.884577,0.191853,-0.982929,0.010104,-0.444896,0.061943,-0.658668,0.124528,-0.799313,0.184523,-0.899392
THANK YOU,0.0,0.0,-0.031613,-0.167131,-0.002133,-0.413014,0.064651,-0.593315,0.132429,-0.718579,-0.064338,-0.459398,0.018602,-0.706155,0.101964,-0.863895,0.177225,-0.977701,-0.023466,-0.434251,0.07593,-0.700876,0.165321,-0.872268,0.249137,-1.0,0.044896,-0.384296,0.138529,-0.637534,0.210186,-0.78687,0.274512,-0.898175,0.129358,-0.316866,0.185038,-0.512157,0.227687,-0.636285,0.271063,-0.734535
THANK YOU,0.0,0.0,-0.031422,-0.185084,-0.008856,-0.408191,0.047135,-0.560877,0.109043,-0.665687,-0.031964,-0.491984,0.047176,-0.717314,0.12589,-0.858692,0.197387,-0.957653,0.008374,-0.476757,0.094444,-0.728294,0.175904,-0.885117,0.250003,-1.0,0.07391,-0.434768,0.151683,-0.692514,0.219154,-0.850706,0.277487,-0.967377,0.162191,-0.371073,0.219681,-0.578599,0.264474,-0.710147,0.305432,-0.813942
THANK YOU,0.0,0.0,-0.032757,-0.199019,-0.014012,-0.414864,0.04291,-0.554665,0.10769,-0.650313,-0.036403,-0.502844,0.045561,-0.722514,0.124659,-0.857054,0.194226,-0.949681,0.00503,-0.493267,0.092534,-0.73942,0.172912,-0.887894,0.243069,-1.0,0.071298,-0.455826,0.152572,-0.70612,0.21987,-0.85755,0.273241,-0.974337,0.160635,-0.394934,0.22234,-0.601619,0.265133,-0.727342,0.302014,-0.830187
THANK YOU,0.0,0.0,-0.038703,-0.205516,-0.010728,-0.407869,0.047272,-0.539114,0.108299,-0.624396,-0.022294,-0.507278,0.057333,-0.726215,0.131693,-0.858739,0.197404,-0.949172,0.024744,-0.502941,0.10665,-0.749769,0.182738,-0.894298,0.249291,-1.0,0.090117,-0.469992,0.165512,-0.718248,0.229003,-0.865725,0.280685,-0.976458,0.177288,-0.408435,0.233435,-0.613522,0.273946,-0.73227,0.309471,-0.829524
THANK YOU,0.0,0.0,-0.044498,-0.217131,-0.017193,-0.417516,0.035802,-0.542748,0.09187,-0.62063,-0.029601,-0.517673,0.050147,-0.733359,0.124198,-0.856684,0.189221,-0.93892,0.018363,-0.518091,0.099954,-0.763981,0.174024,-0.898923,0.236768,-1.0,0.082971,-0.488471,0.164424,-0.733049,0.227898,-0.875916,0.278122,-0.987201,0.17109,-0.426519,0.230801,-0.629054,0.270264,-0.74284,0.303648,-0.836712
THANK YOU,0.0,0.0,-0.037629,-0.230646,-0.014746,-0.446511,0.050184,-0.580185,0.120399,-0.654751,-0.032466,-0.536879,0.058687,-0.762361,0.143214,-0.883401,0.214962,-0.960058,0.020294,-0.518057,0.1087,-0.776673,0.191367,-0.911274,0.257798,-1.0,0.090596,-0.47254,0.169548,-0.730398,0.239667,-0.875422,0.293262,-0.981403,0.180657,-0.401068,0.241419,-0.618069,0.284158,-0.742036,0.32185,-0.841281
THANK YOU,0.0,0.0,-0.032918,-0.225618,-0.009682,-0.43848,0.049949,-0.574709,0.114011,-0.657728,-0.029758,-0.528725,0.059431,-0.751313,0.14216,-0.869435,0.213525,-0.948538,0.018173,-0.514643,0.107969,-0.769699,0.189962,-0.904715,0.256758,-1.0,0.0857,-0.471184,0.169142,-0.722923,0.239246,-0.868529,0.292834,-0.97878,0.174136,-0.401792,0.236448,-0.613181,0.279826,-0.73369,0.318042,-0.831452
THANK YOU,0.0,0.0,-0.03913,-0.236596,-0.019867,-0.444466,0.047997,-0.578541,0.122386,-0.650621,-0.045657,-0.518904,0.052506,-0.753674,0.141149,-0.871433,0.21463,-0.945146,0.009688,-0.500768,0.104459,-0.770954,0.188948,-0.90877,0.256514,-1.0,0.084303,-0.457268,0.169263,-0.722171,0.239853,-0.868534,0.293218,-0.974362,0.178594,-0.388616,0.24163,-0.606851,0.282726,-0.728529,0.319272,-0.827378
THANK YOU,0.0,0.0,-0.046404,-0.229934,-0.031611,-0.430809,0.03265,-0.563899,0.10847,-0.639036,-0.060384,-0.511156,0.038662,-0.743418,0.12689,-0.866195,0.200754,-0.942678,-0.003126,-0.500237,0.089572,-0.77159,0.173978,-0.909937,0.240935,-1.0,0.074624,-0.460415,0.15722,-0.728137,0.229304,-0.874532,0.282037,-0.979782,0.173042,-0.392428,0.239478,-0.615174,0.282569,-0.738955,0.316834,-0.838392
THANK YOU,0.0,0.0,-0.04743,-0.232472,-0.031441,-0.433982,0.035024,-0.56674,0.111428,-0.640221,-0.060242,-0.511231,0.039718,-0.741464,0.127689,-0.863657,0.201169,-0.940938,-0.001479,-0.499491,0.091803,-0.768512,0.175709,-0.907525,0.241992,-1.0,0.07665,-0.459002,0.159738,-0.725042,0.231468,-0.871584,0.283717,-0.977757,0.174732,-0.390699,0.240517,-0.612797,0.283319,-0.736299,0.317042,-0.835521
THANK YOU,0.0,0.0,-0.049685,-0.22642,-0.031345,-0.429881,0.035763,-0.564793,0.111503,-0.642473,-0.058655,-0.508731,0.040808,-0.743552,0.121581,-0.868296,0.186342,-0.951555,0.002383,-0.493604,0.101404,-0.759944,0.179875,-0.901374,0.240544,-1.0,0.081745,-0.452485,0.169336,-0.71546,0.235128,-0.862937,0.282622,-0.971093,0.176626,-0.386019,0.237884,-0.60448,0.277333,-0.72918,0.309678,-0.830097
THANK YOU,0.0,0.0,-0.049852,-0.227472,-0.032082,-0.43203,0.036232,-0.56658,0.11143,-0.641458,-0.053824,-0.507467,0.045472,-0.73981,0.127454,-0.860247,0.194267,-0.938122,0.007423,-0.492425,0.102315,-0.760854,0.181029,-0.902784,0.242277,-1.0,0.084853,-0.450722,0.171115,-0.715041,0.237237,-0.863336,0.284622,-0.972193,0.178482,-0.382406,0.24315,-0.600519,0.283291,-0.722286,0.315062,-0.82158
THANK YOU,0.0,0.0,-0.041498,-0.221985,-0.020676,-0.436143,0.038288,-0.583362,0.101432,-0.678245,-0.047238,-0.508884,0.035105,-0.739979,0.105911,-0.87094,0.165658,-0.961547,0.003751,-0.501401,0.093763,-0.757522,0.166119,-0.898677,0.225469,-1.0,0.074989,-0.465251,0.157257,-0.720752,0.215264,-0.863016,0.260422,-0.96902,0.165763,-0.40315,0.221826,-0.616523,0.258907,-0.74006,0.290808,-0.838208
THANK YOU,0.0,0.0,-0.036827,-0.223957,-0.014485,-0.442831,0.044123,-0.591787,0.108869,-0.691175,-0.039399,-0.507869,0.041009,-0.740234,0.115877,-0.872992,0.18035,-0.961824,0.006848,-0.498643,0.092186,-0.754093,0.165766,-0.897286,0.226831,-1.0,0.074187,-0.464165,0.154727,-0.715034,0.213563,-0.858498,0.259031,-0.965896,0.16213,-0.405303,0.21816,-0.614266,0.257884,-0.734148,0.29176,-0.828216
THANK YOU,0.0,0.0,-0.109943,-0.177529,-0.130527,-0.399998,-0.087955,-0.564724,-0.048328,-0.699903,-0.04877,-0.474501,0.022906,-0.710857,0.085398,-0.849536,0.137126,-0.954709,0.03369,-0.438682,0.103688,-0.700944,0.164687,-0.867313,0.217881,-1.0,0.124361,-0.383096,0.183809,-0.644333,0.23585,-0.807763,0.2801,-0.931029,0.22223,-0.310758,0.262357,-0.530725,0.289403,-0.671486,0.312307,-0.78685
THANK YOU,0.0,0.0,-0.103538,-0.178139,-0.131972,-0.399107,-0.101955,-0.570892,-0.056196,-0.695799,-0.041757,-0.490622,0.019767,-0.72764,0.077501,-0.861137,0.129748,-0.955563,0.035897,-0.453859,0.102343,-0.714101,0.159004,-0.876872,0.211538,-1.0,0.117977,-0.394355,0.176193,-0.652359,0.223497,-0.811128,0.26683,-0.9339,0.201121,-0.317234,0.240829,-0.521466,0.268867,-0.65398,0.295208,-0.765873
THANK YOU,0.0,0.0,-0.117406,-0.168179,-0.147871,-0.384352,-0.114803,-0.566723,-0.079671,-0.704213,-0.030855,-0.492568,0.037996,-0.733437,0.092153,-0.867226,0.139732,-0.964819,0.05557,-0.458262,0.122172,-0.721156,0.171886,-0.880566,0.215194,-1.0,0.138107,-0.402535,0.196875,-0.666046,0.233431,-0.822133,0.265611,-0.940117,0.217734,-0.331748,0.255085,-0.544779,0.274859,-0.676353,0.293864,-0.784873
THANK YOU,0.0,0.0,-0.112008,-0.18377,-0.136554,-0.399021,-0.095461,-0.579747,-0.055296,-0.705539,-0.040564,-0.500705,0.032394,-0.737503,0.087691,-0.867182,0.13473,-0.961438,0.045473,-0.469332,0.119184,-0.730546,0.171433,-0.88357,0.215802,-1.0,0.130851,-0.416262,0.19525,-0.675229,0.233764,-0.826907,0.265342,-0.942517,0.216484,-0.345358,0.258733,-0.561395,0.280313,-0.688038,0.300492,-0.792537
THANK YOU,0.0,0.0,-0.088162,-0.208715,-0.113373,-0.418365,-0.10391,-0.588637,-0.073789,-0.71795,-0.03677,-0.496916,0.032212,-0.730029,0.078813,-0.862672,0.118478,-0.963188,0.044693,-0.464741,0.115788,-0.728884,0.163857,-0.882861,0.201684,-1.0,0.126892,-0.415877,0.186629,-0.675167,0.222367,-0.826701,0.247593,-0.946223,0.208071,-0.348807,0.245544,-0.561769,0.267043,-0.688153,0.283604,-0.794815
THANK YOU,0.0,0.0,-0.089988,-0.195354,-0.119585,-0.401846,-0.1084,-0.570835,-0.07323,-0.694617,-0.039855,-0.488594,0.032272,-0.730557,0.082511,-0.858705,0.126376,-0.955347,0.045389,-0.464705,0.116808,-0.732551,0.163486,-0.885084,0.202443,-1.0,0.1322,-0.421226,0.192508,-0.675107,0.22899,-0.826844,0.255226,-0.944624,0.215833,-0.359864,0.255105,-0.57138,0.274893,-0.693718,0.291002,-0.800334
THANK YOU,0.0,0.0,-0.09313,-0.187551,-0.123055,-0.40071,-0.111739,-0.571047,-0.074897,-0.696362,-0.040371,-0.484606,0.030007,-0.722928,0.080122,-0.854519,0.124017,-0.95536,0.045381,-0.457689,0.116767,-0.72334,0.164993,-0.878908,0.205137,-1.0,0.131974,-0.410683,0.192533,-0.665197,0.230619,-0.818804,0.258495,-0.939008,0.215867,-0.345933,0.255101,-0.557751,0.274538,-0.684796,0.29008,-0.795177
THANK YOU,0.0,0.0,-0.094276,-0.188825,-0.128946,-0.403096,-0.11816,-0.570791,-0.082317,-0.692351,-0.044238,-0.490601,0.027748,-0.73101,0.076706,-0.858466,0.11785,-0.955729,0.040278,-0.461274,0.113461,-0.7295,0.160271,-0.882811,0.198229,-1.0,0.127204,-0.410848,0.190006,-0.669313,0.228706,-0.821569,0.257004,-0.939258,0.212951,-0.341603,0.254383,-0.558786,0.27589,-0.685189,0.293313,-0.794385
THANK YOU,0.0,0.0,-0.09508,-0.189109,-0.131902,-0.404184,-0.122788,-0.571753,-0.087685,-0.6952,-0.047793,-0.482236,0.023033,-0.726128,0.074316,-0.85744,0.118191,-0.957777,0.037286,-0.449693,0.111104,-0.722752,0.161087,-0.879804,0.201732,-1.0,0.124971,-0.397165,0.187074,-0.658911,0.227349,-0.816398,0.256555,-0.936674,0.211625,-0.328536,0.251437,-0.548529,0.271048,-0.679672,0.286745,-0.791955
THANK YOU,0.0,0.0,-0.096265,-0.188804,-0.131196,-0.404882,-0.120061,-0.573714,-0.086969,-0.697619,-0.048321,-0.481242,0.024519,-0.725216,0.075415,-0.858776,0.117747,-0.960812,0.037278,-0.447912,0.112686,-0.721592,0.16285,-0.879373,0.202617,-1.0,0.125609,-0.394355,0.18832,-0.659037,0.227869,-0.816499,0.256344,-0.936061,0.21259,-0.325037,0.252614,-0.545694,0.272976,-0.678474,0.290318,-0.792164
THANK YOU,0.0,0.0,-0.098779,-0.189246,-0.134824,-0.40564,-0.122909,-0.574457,-0.088676,-0.696315,-0.048071,-0.478776,0.024816,-0.723266,0.074073,-0.857818,0.114595,-0.960437,0.038448,-0.445183,0.112291,-0.719389,0.16025,-0.87811,0.19762,-1.0,0.126748,-0.392441,0.188431,-0.658677,0.226698,-0.817366,0.254,-0.938293,0.212371,-0.324359,0.25246,-0.544221,0.273492,-0.67707,0.291778,-0.791067
THANK YOU,0.0,0.0,-0.105536,-0.186031,-0.143714,-0.403202,-0.130864,-0.573982,-0.094539,-0.68683,-0.067711,-0.473933,0.009188,-0.717049,0.058443,-0.849098,0.097842,-0.946738,0.022555,-0.441235,0.099774,-0.7215,0.146433,-0.881642,0.180753,-1.0,0.115786,-0.391475,0.178145,-0.663334,0.216038,-0.822624,0.242589,-0.941494,0.204384,-0.327029,0.244806,-0.547917,0.265597,-0.677608,0.282451,-0.786746
THANK YOU,0.0,0.0,-0.097811,-0.183857,-0.134456,-0.396706,-0.122011,-0.567604,-0.089103,-0.688091,-0.05477,-0.476797,0.019412,-0.72418,0.072687,-0.860127,0.117143,-0.961212,0.028025,-0.443579,0.10812,-0.720492,0.16084,-0.880607,0.203841,-1.0,0.115843,-0.390716,0.18276,-0.658899,0.225413,-0.817168,0.258158,-0.935142,0.201689,-0.321022,0.245024,-0.545042,0.264635,-0.678711,0.282291,-0.790334
THANK YOU,0.0,0.0,-0.101295,-0.183853,-0.136337,-0.394964,-0.12165,-0.565394,-0.08917,-0.686572,-0.058528,-0.477528,0.018077,-0.723818,0.070583,-0.858263,0.113136,-0.958149,0.027743,-0.446867,0.107194,-0.72373,0.157678,-0.88277,0.197696,-1.0,0.116867,-0.397755,0.182053,-0.665176,0.222636,-0.82169,0.252822,-0.937248,0.202376,-0.333275,0.243709,-0.557191,0.264884,-0.688044,0.283522,-0.797339
THANK YOU,0.0,0.0,-0.095992,-0.163772,-0.124495,-0.375823,-0.108486,-0.544508,-0.087912,-0.676144,-0.059333,-0.462562,0.00661,-0.71679,0.060867,-0.853118,0.107772,-0.955049,0.018856,-0.428769,0.089209,-0.706401,0.142237,-0.871257,0.187139,-1.0,0.103889,-0.373855,0.165382,-0.648174,0.211166,-0.816069,0.247319,-0.943677,0.191137,-0.303934,0.231837,-0.532179,0.25351,-0.674894,0.273846,-0.793722
THANK YOU,0.0,0.0,-0.093278,-0.172503,-0.118276,-0.386077,-0.100852,-0.556448,-0.08127,-0.681061,-0.058432,-0.463846,0.012813,-0.715921,0.065743,-0.850182,0.111127,-0.950982,0.020574,-0.429384,0.093976,-0.710225,0.145078,-0.874604,0.186459,-1.0,0.106482,-0.376971,0.171092,-0.649401,0.215256,-0.814216,0.248458,-0.938967,0.193552,-0.311083,0.234324,-0.543976,0.25707,-0.685311,0.277246,-0.803908
THANK YOU,0.0,0.0,-0.119134,-0.161334,-0.16395,-0.393943,-0.152109,-0.573113,-0.148867,-0.740156,-0.043302,-0.510806,0.012288,-0.72709,0.059073,-0.86392,0.099634,-0.981877,0.062593,-0.451882,0.132592,-0.694576,0.18434,-0.855814,0.228571,-1.0,0.158309,-0.353754,0.227989,-0.595692,0.278953,-0.754847,0.317708,-0.902883,0.244687,-0.23126,0.311591,-0.42023,0.349894,-0.560744,0.37573,-0.694767
THANK YOU,0.0,0.0,-0.118332,-0.169157,-0.177688,-0.406913,-0.16931,-0.593976,-0.16017,-0.764832,-0.108307,-0.429217,-0.050695,-0.687522,0.009946,-0.849025,0.058229,-0.985469,-0.012319,-0.362825,0.062215,-0.648924,0.127201,-0.838467,0.176069,-1.0,0.0871,-0.276353,0.155848,-0.562838,0.215875,-0.75342,0.256783,-0.913897,0.187266,-0.187287,0.243006,-0.422756,0.284712,-0.592603,0.313103,-0.741022
THANK YOU,0.0,0.0,-0.091821,-0.164762,-0.150551,-0.394865,-0.150731,-0.583271,-0.135618,-0.748287,-0.118072,-0.418091,-0.055945,-0.677526,0.001571,-0.84467,0.050009,-0.981057,-0.030327,-0.359363,0.049419,-0.653287,0.11322,-0.844303,0.162273,-1.0,0.068749,-0.279927,0.13792,-0.571091,0.19853,-0.757778,0.236107,-0.91361,0.169388,-0.200484,0.222367,-0.431671,0.259304,-0.593859,0.281635,-0.732707
THANK YOU,0.0,0.0,-0.085308,-0.180873,-0.142428,-0.413789,-0.14922,-0.602779,-0.132028,-0.760963,-0.093677,-0.460421,-0.030466,-0.701251,0.027569,-0.853707,0.079421,-0.97969,-0.014739,-0.405732,0.066502,-0.674193,0.13117,-0.851841,0.185969,-1.0,0.076451,-0.32329,0.14752,-0.59437,0.211084,-0.768695,0.257341,-0.915253,0.169296,-0.231389,0.225226,-0.446842,0.266445,-0.601913,0.297833,-0.737148
THANK YOU,0.0,0.0,-0.093621,-0.173354,-0.148126,-0.41042,-0.149672,-0.597575,-0.140524,-0.759997,-0.09488,-0.460237,-0.030435,-0.701299,0.025433,-0.851784,0.071586,-0.980088,-0.014663,-0.399714,0.061276,-0.674137,0.122302,-0.850934,0.171427,-1.0,0.075554,-0.316853,0.148633,-0.594559,0.207348,-0.772786,0.248819,-0.923166,0.1712,-0.227648,0.22738,-0.452017,0.26691,-0.608065,0.295576,-0.745398
THANK YOU,0.0,0.0,-0.082734,-0.18715,-0.131651,-0.432729,-0.137852,-0.62894,-0.129065,-0.791273,-0.102238,-0.439521,-0.034731,-0.69672,0.023405,-0.851127,0.075259,-0.977648,-0.020368,-0.379603,0.061042,-0.667502,0.125104,-0.852086,0.176792,-1.0,0.075169,-0.308092,0.152219,-0.597082,0.209352,-0.780967,0.249081,-0.927387,0.176607,-0.236177,0.230359,-0.470928,0.265817,-0.626454,0.290997,-0.75323
THANK YOU,0.0,0.0,-0.083464,-0.190561,-0.134297,-0.434986,-0.144103,-0.631047,-0.135202,-0.790182,-0.104459,-0.43714,-0.033041,-0.688698,0.02327,-0.84662,0.071366,-0.9817,-0.020279,-0.376653,0.061347,-0.663726,0.123623,-0.847064,0.17419,-1.0,0.075701,-0.305041,0.150557,-0.588293,0.208497,-0.772243,0.249257,-0.919903,0.176552,-0.233887,0.229914,-0.467569,0.265078,-0.623277,0.290659,-0.752707
THANK YOU,0.0,0.0,0.147197,-0.149354,0.210795,-0.331415,0.219132,-0.493196,0.229914,-0.625393,0.152037,-0.411718,0.190594,-0.632859,0.218091,-0.798033,0.242498,-0.935997,0.05293,-0.418855,0.0875,-0.665765,0.112903,-0.847481,0.139914,-1.0,-0.037489,-0.401789,-0.03708,-0.624563,-0.028406,-0.797593,-0.012491,-0.944156,-0.116859,-0.363429,-0.142619,-0.537972,-0.148449,-0.665791,-0.146039,-0.779294
THANK YOU,0.0,0.0,-0.097798,-0.213028,-0.121047,-0.43086,-0.099755,-0.61459,-0.070395,-0.755786,-0.024985,-0.498338,0.04939,-0.727959,0.098558,-0.866199,0.137606,-0.974683,0.056409,-0.468937,0.124765,-0.72203,0.173301,-0.878491,0.207116,-1.0,0.140217,-0.426607,0.194494,-0.674417,0.232009,-0.826168,0.255058,-0.942803,0.22106,-0.369791,0.256283,-0.581577,0.278088,-0.708226,0.294717,-0.808405
THANK YOU,0.0,0.0,-0.090306,-0.188266,-0.113371,-0.405618,-0.092455,-0.575782,-0.061241,-0.709254,-0.019555,-0.491574,0.056642,-0.716722,0.100138,-0.849444,0.130432,-0.957972,0.05916,-0.458771,0.132084,-0.715272,0.179192,-0.870339,0.212496,-1.0,0.138469,-0.4076,0.198281,-0.662472,0.237595,-0.814194,0.262412,-0.937116,0.215327,-0.343313,0.24893,-0.555008,0.269114,-0.680458,0.284844,-0.782684
THANK YOU,0.0,0.0,-0.091023,-0.204269,-0.112882,-0.412589,-0.094773,-0.583681,-0.067718,-0.712305,-0.033211,-0.498401,0.039822,-0.741701,0.083474,-0.865082,0.118615,-0.956334,0.043658,-0.473134,0.116907,-0.745063,0.159304,-0.891496,0.192382,-1.0,0.123949,-0.42454,0.186044,-0.695217,0.218936,-0.836526,0.243157,-0.94607,0.203902,-0.35292,0.237078,-0.574359,0.255658,-0.697306,0.274624,-0.801747
THANK YOU,0.0,0.0,-0.089705,-0.196685,-0.111862,-0.404521,-0.09477,-0.574514,-0.064878,-0.699441,-0.038402,-0.489222,0.035512,-0.73686,0.082188,-0.863725,0.119434,-0.958319,0.042712,-0.459795,0.113613,-0.733979,0.158033,-0.885198,0.193584,-1.0,0.126873,-0.410718,0.183521,-0.676319,0.219563,-0.821187,0.245725,-0.933631,0.209098,-0.344251,0.240404,-0.568783,0.257988,-0.694136,0.275029,-0.800726
THANK YOU,0.0,0.0,-0.087392,-0.210783,-0.111669,-0.413029,-0.099101,-0.581166,-0.069804,-0.705685,-0.045579,-0.49937,0.023777,-0.73939,0.07142,-0.86009,0.111197,-0.950422,0.035382,-0.479977,0.105018,-0.74739,0.150985,-0.891169,0.188774,-1.0,0.121042,-0.437091,0.177342,-0.696632,0.212456,-0.838448,0.23859,-0.949831,0.209093,-0.371899,0.240265,-0.590239,0.259136,-0.710584,0.276892,-0.812906
THANK YOU,0.0,0.0,-0.092607,-0.198145,-0.124588,-0.407663,-0.113035,-0.574104,-0.079869,-0.699923,-0.041685,-0.51252,0.026409,-0.746977,0.072344,-0.866653,0.110307,-0.958622,0.041972,-0.487659,0.111923,-0.746527,0.157148,-0.889161,0.193537,-1.0,0.127603,-0.435567,0.185869,-0.687881,0.223436,-0.83109,0.249968,-0.943656,0.213885,-0.361086,0.249772,-0.573321,0.268591,-0.696633,0.284059,-0.80213
THANK YOU,0.0,0.0,-0.108694,-0.190126,-0.151887,-0.39538,-0.139236,-0.564224,-0.102881,-0.685408,-0.057778,-0.494676,0.013243,-0.741894,0.060402,-0.861568,0.099931,-0.947876,0.036902,-0.468455,0.103699,-0.74407,0.146084,-0.891975,0.180278,-1.0,0.128046,-0.421899,0.17991,-0.682264,0.212164,-0.82935,0.234244,-0.93805,0.21289,-0.359735,0.243959,-0.572237,0.258287,-0.690573,0.267395,-0.788459
THANK YOU,0.0,0.0,-0.114173,-0.18424,-0.163707,-0.392942,-0.153212,-0.565463,-0.117615,-0.689001,-0.065516,-0.492593,0.001539,-0.733377,0.048783,-0.857894,0.088763,-0.952035,0.029547,-0.463955,0.089956,-0.731455,0.130682,-0.883713,0.163595,-1.0,0.121428,-0.417347,0.168045,-0.672783,0.200387,-0.826156,0.223202,-0.940664,0.206323,-0.358383,0.235163,-0.568928,0.248468,-0.693066,0.257727,-0.796167
THANK YOU,0.0,0.0,-0.113041,-0.182052,-0.16333,-0.391369,-0.152995,-0.562593,-0.116178,-0.68373,-0.064864,-0.493085,0.003615,-0.734507,0.052414,-0.860369,0.093547,-0.95419,0.030054,-0.463405,0.092287,-0.730519,0.134692,-0.883224,0.168623,-1.0,0.123165,-0.415115,0.172617,-0.671496,0.207686,-0.823897,0.232417,-0.937555,0.209979,-0.352901,0.238392,-0.56495,0.251911,-0.687385,0.26143,-0.788096
THANK YOU,0.0,0.0,-0.112463,-0.17313,-0.161995,-0.384577,-0.152257,-0.555981,-0.125909,-0.681324,-0.062873,-0.487767,0.000778,-0.736445,0.047289,-0.862009,0.087919,-0.95074,0.030629,-0.457011,0.089827,-0.729577,0.131532,-0.884063,0.165477,-1.0,0.120788,-0.407184,0.170498,-0.672016,0.205003,-0.825988,0.228211,-0.942977,0.20432,-0.341357,0.23738,-0.555569,0.253613,-0.679656,0.263681,-0.783077
THANK YOU,0.0,0.0,-0.113214,-0.174439,-0.163644,-0.38235,-0.152011,-0.554041,-0.121861,-0.678354,-0.059626,-0.478917,0.003214,-0.727354,0.049922,-0.854523,0.091728,-0.946761,0.03342,-0.4498,0.092721,-0.725395,0.135244,-0.882316,0.171183,-1.0,0.122631,-0.401928,0.171122,-0.665094,0.204859,-0.820937,0.228739,-0.938171,0.204685,-0.337961,0.234068,-0.554409,0.247137,-0.679303,0.255768,-0.78245
THANK YOU,0.0,0.0,-0.107024,-0.185851,-0.153747,-0.396937,-0.147749,-0.565337,-0.111787,-0.684243,-0.0546,-0.502308,0.008522,-0.749513,0.054856,-0.871995,0.094357,-0.957212,0.035434,-0.47117,0.096533,-0.741423,0.137865,-0.890168,0.171408,-1.0,0.125546,-0.418886,0.175207,-0.677927,0.209791,-0.824188,0.233377,-0.933575,0.209426,-0.346906,0.238025,-0.562801,0.252843,-0.682953,0.263318,-0.780593
